"표준노드ID","노드명","노드유형코드","회전제한여부","X좌표","Y좌표","적용시작일자"
"1540025400","태암교","101","Y","128.552677","35.928328","2011-03-24"
"1540028200","-","101","N","128.572409","35.942675","2011-03-24"
"1540030000","-","101","Y","128.571340","35.947068","2011-03-24"
"1540029400","-","101","Y","128.573685","35.946172","2011-03-24"
"1540028900","-","101","Y","128.575340","35.944776","2011-03-24"
"1540029300","-","101","Y","128.581851","35.946038","2011-03-24"
"1540030200","-","101","Y","128.580120","35.948685","2011-03-24"
"1540028300","-","101","Y","128.589633","35.943228","2011-03-24"
"1540026300","-","101","Y","128.596014","35.933326","2011-03-24"
"1540023400","-","101","Y","128.596587","35.919049","2011-03-24"
"1540023500","서변고가차도","101","Y","128.599376","35.919061","2011-03-24"
"1540023900","동서변네거리","101","N","128.599416","35.921105","2011-03-24"
"1540024000","-","101","Y","128.596630","35.921121","2011-03-24"
"1540024500","-","101","Y","128.596781","35.924447","2011-03-24"
"1540024600","-","101","Y","128.599304","35.924468","2011-03-24"
"1540022600","서변지하차도","104","Y","128.599596","35.915097","2011-03-24"
"1540024300","서변지하차도","104","Y","128.599489","35.922656","2011-03-24"
"1540024100","동변교","101","Y","128.600760","35.921123","2011-03-24"
"1540023600","-","101","Y","128.600897","35.919476","2011-03-24"
"1540024200","-","101","Y","128.603549","35.921227","2011-03-24"
"1540023800","-","101","Y","128.606071","35.919629","2011-03-24"
"1540023700","-","101","Y","128.603598","35.919552","2011-03-24"
"1540023300","-","101","Y","128.603743","35.916722","2011-03-24"
"1540023200","-","101","Y","128.601033","35.916592","2011-03-24"
"1540022500","-","101","Y","128.603792","35.915036","2011-03-24"
"1540024900","-","101","Y","128.544070","35.925944","2011-03-24"
"1540022200","-","101","N","128.542576","35.913436","2011-03-24"
"1540016800","-","101","Y","128.541940","35.897009","2011-03-24"
"1540017500","침산지하차도","104","Y","128.591669","35.899085","2011-03-24"
"1540003301","-","101","Y","128.593594","35.901166","2011-03-24"
"1540018800","-","101","Y","128.593956","35.902935","2011-03-24"
"1540017300","-","101","Y","128.593227","35.898692","2011-03-24"
"1540015200","성북지하차도","104","Y","128.591722","35.893588","2011-03-24"
"1540013900","성북지하차도","104","Y","128.593773","35.890922","2011-03-24"
"1540010600","경대지하차도","104","Y","128.600700","35.884380","2011-03-24"
"1540012700","도청지하차도","104","Y","128.597256","35.889061","2011-03-24"
"1540010400","경대지하차도","104","Y","128.600856","35.883067","2011-03-24"
"1500001900","수성지하차도","104","Y","128.607035","35.859613","2011-03-24"
"1500001500","대봉지하차도","104","Y","128.606831","35.856481","2011-03-24"
"1530005500","희망지하차도","101","Y","128.605817","35.845346","2011-03-24"
"1530004800","중동지하차도","104","Y","128.606187","35.843419","2011-03-24"
"1530003100","중동지하차도","104","Y","128.605547","35.838472","2011-03-24"
"1510009200","-","101","Y","128.612063","35.874498","2011-03-24"
"1510009400","-","101","Y","128.610916","35.874657","2011-03-24"
"1510006700","-","101","N","128.615290","35.868131","2011-03-24"
"1540021000","산격대교","101","Y","128.600728","35.908095","2011-03-24"
"1540020400","-","101","Y","128.602326","35.906755","2011-03-24"
"1540020100","-","101","Y","128.602478","35.905794","2011-03-24"
"1540021400","산격대교","104","Y","128.599883","35.909287","2011-03-24"
"1540021900","-","103","Y","128.599593","35.911421","2011-03-24"
"1540018200","-","101","Y","128.618501","35.900888","2011-03-24"
"1540017000","-","101","Y","128.617815","35.898204","2011-03-24"
"1510012700","-","102","Y","128.645604","35.895678","2011-03-24"
"1510012800","공항네거리","101","Y","128.638131","35.898243","2011-03-24"
"1510005600","-","101","Y","128.713741","35.865170","2011-03-24"
"1510005700","-","101","Y","128.718156","35.865289","2011-03-24"
"1510000701","-","101","N","128.723935","35.867906","2011-03-24"
"1510005800","-","101","Y","128.724867","35.866038","2011-03-24"
"1510006300","-","101","Y","128.732329","35.867344","2011-03-24"
"1510000800","-","101","Y","128.732412","35.870793","2011-03-24"
"1510006200","-","101","Y","128.728817","35.867298","2011-03-24"
"1510000700","-","101","Y","128.727885","35.869269","2011-03-24"
"1510007300","-","101","Y","128.708425","35.869178","2011-03-24"
"1510007400","-","101","Y","128.702233","35.869845","2011-03-24"
"1510007500","-","101","Y","128.696010","35.870512","2011-03-24"
"1510001501","-","101","Y","128.689746","35.872680","2011-03-24"
"1510001600","-","101","Y","128.685263","35.875170","2011-03-24"
"1510010100","-","101","Y","128.684784","35.876802","2011-03-24"
"1510009600","-","101","Y","128.680261","35.875080","2011-03-24"
"1510010200","-","101","N","128.627097","35.876829","2011-03-24"
"1510008700","-","101","Y","128.628814","35.873748","2011-03-24"
"1510008800","-","101","Y","128.626914","35.873768","2011-03-24"
"1510007600","-","101","Y","128.626993","35.871508","2011-03-24"
"1510007700","-","101","Y","128.628869","35.871567","2011-03-24"
"1570006500","-","101","Y","128.489404","35.798689","2011-03-24"
"1570011500","-","101","Y","128.490434","35.797625","2011-03-24"
"1570011400","-","102","Y","128.486872","35.795025","2011-03-24"
"1570011600","-","103","Y","128.496644","35.797809","2011-03-24"
"1500007000","-","101","Y","128.578242","35.876481","2011-03-24"
"1550009000","-","101","Y","128.704464","35.839252","2011-03-24"
"1550008900","-","101","N","128.708670","35.836914","2011-03-24"
"1550008700","-","101","N","128.704125","35.836115","2011-03-24"
"1550008200","-","101","Y","128.707834","35.833917","2011-03-24"
"1550008000","-","101","Y","128.703715","35.833033","2011-03-24"
"1550007700","-","101","Y","128.706874","35.830695","2011-03-24"
"1550011400","-","101","Y","128.649515","35.846757","2011-03-24"
"1550012500","-","101","Y","128.653334","35.850678","2011-03-24"
"1550012100","-","101","Y","128.649498","35.848036","2011-03-24"
"1550012000","-","101","Y","128.651756","35.848015","2011-03-24"
"1550007400","-","101","Y","128.623788","35.830175","2011-03-24"
"1550006900","-","101","Y","128.626272","35.827478","2011-03-24"
"1510009100","-","101","N","128.612628","35.873911","2011-03-24"
"1510010400","-","101","Y","128.606687","35.876977","2011-03-24"
"1550014200","-","101","N","128.608975","35.854859","2011-03-24"
"1550011800","-","101","Y","128.607760","35.847352","2011-03-24"
"1550010100","-","101","N","128.608107","35.841167","2011-03-24"
"1540014700","성북교서편","104","Y","128.592520","35.892740","2011-03-24"
"1540014800","성북교동편","104","Y","128.593474","35.893161","2011-03-24"
"1540012400","도청교서편","104","Y","128.598568","35.888726","2011-03-24"
"1540013500","도청교동편","104","Y","128.598943","35.890008","2011-03-24"
"1540011300","경대교서편","104","Y","128.600788","35.886328","2011-03-24"
"1540011400","경대교동편","104","Y","128.601966","35.886330","2011-03-24"
"1540008200","칠성교서편","104","Y","128.606352","35.876156","2011-03-24"
"1510010000","칠성교동편","104","Y","128.606602","35.876768","2011-03-24"
"1500006300","신천교서편","104","Y","128.611150","35.873568","2011-03-24"
"1510008900","신천교동편","104","Y","128.612117","35.873793","2011-03-24"
"1500003800","동신교서편","104","Y","128.613614","35.868279","2011-03-24"
"1510007000","동신교동편","104","Y","128.614547","35.868200","2011-03-24"
"1500000900","대봉교서편","104","Y","128.607463","35.854962","2011-03-24"
"1550014300","대봉교동편","104","Y","128.608658","35.854881","2011-03-24"
"1530005800","희망교서편","104","Y","128.606015","35.847466","2011-03-24"
"1550011900","희망교동편","104","Y","128.607541","35.847367","2011-03-24"
